Part	Section	Parser ID	Node ID	Question text	Data type	Checkboxes	Dropdown list	Condition	Review hints	Repetition group	Schema ID
A	07 - Employment Activities	a-7-1f9f12-0	1339	Does this person currently live or work in the U.S.?	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW	for Employment Type Self. Verifier Address Question.			
A	07 - Employment Activities	a-7-1c71f8-0	1344	What is their current address?	checkboxes	I Don't Know		for Employment Type Self. Verifier Address in the U.S.			
A	07 - Employment Activities	a-7-1d341d-0	1346	Street (include Apt #, Unit #, or Suite #, if applicable)	text			for Employment Type Self. Verifier Address in the U.S.			
A	07 - Employment Activities	a-7-a417f4-0	1348	City	text			for Employment Type Self. Verifier Address in the U.S.			
A	07 - Employment Activities	a-7-460e92-0	1350	State or Territory	dropdown		STATE_OR_TERRITORY	for Employment Type Self. Verifier Address in the U.S.			
A	07 - Employment Activities	a-7-16b81e-0	1352	ZIP Code	text			for Employment Type Self. Verifier Address in the U.S.			
A	07 - Employment Activities	a-7-18a3c7-0	1354	Is this a U.S. military installation?	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW	for Employment Type Self. Verifier Address in the U.S.			
A	07 - Employment Activities	a-7-c6edac-0	1359	What is the name of this U.S. military installation?	text	I Don't Know		for Employment Type Self. Verifier Address in the U.S. and in U.S. Military Installation.			
A	07 - Employment Activities	a-7-1f1b4e-0	1363	Where are they currently located?	checkboxes	I Don't Know		for Employment Type Self. Verifier Address Not in the U.S.			
A	07 - Employment Activities	a-7-be8ea6-0	1367	City	text			for Employment Type Self. Verifier Address Not in the U.S.			
A	07 - Employment Activities	a-7-10cab8-0	1369	Country	dropdown		COUNTRY	for Employment Type Self. Verifier Address Not in the U.S.			
A	07 - Employment Activities	a-7-684138-0	1371	Is this a U.S. military installation or U.S. diplomatic facility?	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW	for Employment Type Self. Verifier Address Not in the U.S.			
A	07 - Employment Activities	a-7-1000da-0	1376	What is the name of this U.S. military installation or U.S. diplomatic facility?	text	I Don't Know|Not Applicable		for Employment Type Self. Verifier Address Not in the U.S. but in U.S. Military Installation or U.S. Diplomatic Facility.			
A	07 - Employment Activities	a-7-ef6fa2-0	1380	What is the APO/FPO/DPO ZIP Code for the U.S. military installation or U.S. diplomatic facility?	text	I Don't Know		for Employment Type Self. Verifier Address Not in the U.S. but in U.S. Military Installation or U.S. Diplomatic Facility.			
A	07 - Employment Activities	a-7-190805-0	1384	Do you have another self-employment activity to report? (Do not list employments before your 18th birthday unless to provide a minimum of 2 years employment history)	boolean			for Employment Type Self. Additional Employment Instance.			
A	07 - Employment Activities	a-7-4fd33a-0	1389	From	month	Estimated		for Unemployed. Dates and Verifier.			
A	07 - Employment Activities	a-7-1079e4-0	1392	To	month	Estimated|Present		for Unemployed. Dates and Verifier.			
A	07 - Employment Activities	a-7-1a7927-0	1398	Last Name	text	Letter(s) Only		for Unemployed. Dates and Verifier.			
A	07 - Employment Activities	a-7-171ee9-0	1401	First Name	text	Letter(s) Only		for Unemployed. Dates and Verifier.			
A	07 - Employment Activities	a-7-8eff0c-0	1404	Suffix	dropdown	None		for Unemployed. Dates and Verifier.			
A	07 - Employment Activities	a-7-e054c1-0	1408	What is their phone number? (You may list more than one.)	phone_number_and_type	I Don't Know		for Unemployed. Verifier Phone Number.	extra_chunks		
A	07 - Employment Activities	a-7-145ca4-0	1413	What is their email address? (You may list more than one.)	email_and_type	I Don't Know		for Unemployed. Verifier Email Address.			
A	07 - Employment Activities	a-7-1c0d88-0	1417	Does this person currently live or work in the U.S.?	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW	for Unemployed. Verifier Address.			
A	07 - Employment Activities	a-7-1c00a7-0	1422	What is their current address?	checkboxes	I Don't Know		for Unemployed. Verifier Address in the U.S.			
A	07 - Employment Activities	a-7-7bac20-0	1424	Street (include Apt #, Unit #, or Suite #, if applicable)	text			for Unemployed. Verifier Address in the U.S.			
A	07 - Employment Activities	a-7-192195-0	1426	City	text			for Unemployed. Verifier Address in the U.S.			
A	07 - Employment Activities	a-7-1eb6cd-0	1428	State or Territory	dropdown		STATE_OR_TERRITORY	for Unemployed. Verifier Address in the U.S.			
A	07 - Employment Activities	a-7-6b1c9d-0	1430	ZIP Code	text			for Unemployed. Verifier Address in the U.S.			
A	07 - Employment Activities	a-7-aa7cbf-0	1432	Is this a U.S. military installation?	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW	for Unemployed. Verifier Address in the U.S.			
A	07 - Employment Activities	a-7-c32109-0	1437	What is the name of this U.S. military installation?	text	I Don't Know		for Unemployed. Verifier Address in the U.S. and U.S. Military Installation.			
A	07 - Employment Activities	a-7-6d6021-0	1441	Where are they currently located?	checkboxes	I Don't Know		for Unemployed. Verifier Address Not in the U.S..			
A	07 - Employment Activities	a-7-990c88-0	1445	City	text			for Unemployed. Verifier Address Not in the U.S..			
A	07 - Employment Activities	a-7-1bcc0f-0	1447	Country	dropdown		COUNTRY	for Unemployed. Verifier Address Not in the U.S..			
A	07 - Employment Activities	a-7-1c787e-0	1449	Is this a U.S. military installation or U.S. diplomatic facility?	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW	for Unemployed. Verifier Address Not in the U.S..			
A	07 - Employment Activities	a-7-9e9824-0	1454	What is the name of this U.S. military installation or U.S. diplomatic facility?	text	I Don't Know|Not Applicable		for Unemployed. Verifier Address Not in the U.S. but in U.S. Military Installation or Diplomatic Facility.			
A	07 - Employment Activities	a-7-1b75e1-0	1458	What is the APO/FPO/DPO ZIP Code?	text	I Don't Know		for Unemployed. Verifier Address Not in the U.S. but in U.S. Military Installation or Diplomatic Facility.			
A	07 - Employment Activities	a-7-d8f5cf-0	1462	Do you have another unemployment activity to report? (Do not list employments before your 18th birthday unless to provide a minimum of 2 years employment history)	boolean			for Unemployed. Additional Activity Question.			
A	08 - Other Federal Employment	a-8-14c585-0	1467	Other than employment listed in section 7, have you worked for the U.S. Federal Government outside of the past five years?	boolean						
A	08 - Other Federal Employment	a-8-34b994-0	1472	From	month	Estimated		for Federal Employment Outside Past Five Years. Dates.			
A	08 - Other Federal Employment	a-8-10d1d0-0	1475	To	month	Estimated		for Federal Employment Outside Past Five Years. Dates.			
A	08 - Other Federal Employment	a-8-10084f-0	1479	What federal agency did you work for?	dropdown			for Federal Employment Outside Past Five Years. Identify Agency.			
A	08 - Other Federal Employment	a-8-18f67a-0	1482	Did you receive any disciplinary actions during this employment? (Examples of disciplinary actions include terminations, written warnings, official reprimands, official counseling, and suspensions)	boolean			for Federal Employment Outside Past Five Years. Disciplinary Actions.			
A	08 - Other Federal Employment	a-8-1ea156-0	1486	Which disciplinary action did you receive? (Check one. There will be an opportunity to input multiple entries.)	dropdown			for Federal Employment Outside Past Five Years. Affirmative for Disciplinary Actions.			
A	08 - Other Federal Employment	a-8-3ebfb0-0	1488	Why did you receive this disciplinary action? (Include a description of the offense for which you received this disciplinary action, when the offense occurred, and any other important details.)	text			for Federal Employment Outside Past Five Years. Affirmative for Disciplinary Actions.			
A	08 - Other Federal Employment	a-8-1bdae5-0	1490	When did you receive this disciplinary action?	mm/dd/yyyy	Estimated		for Federal Employment Outside Past Five Years. Affirmative for Disciplinary Actions.			
A	08 - Other Federal Employment	a-8-1c73d2-0	1493	Who gave you this disciplinary action?	text			for Federal Employment Outside Past Five Years. Affirmative for Disciplinary Actions.			
A	08 - Other Federal Employment	a-8-b67c40-0	1495	Last Name	text			for Federal Employment Outside Past Five Years. Affirmative for Disciplinary Actions.			
A	08 - Other Federal Employment	a-8-121586-0	1497	First Name	text			for Federal Employment Outside Past Five Years. Affirmative for Disciplinary Actions.			
A	08 - Other Federal Employment	a-8-698e7e-0	1499	Suffix	dropdown	None		for Federal Employment Outside Past Five Years. Affirmative for Disciplinary Actions.			
A	08 - Other Federal Employment	a-8-1fb68a-0	1503	Do you have another disciplinary action for this period of federal employment to report ?	boolean			for Federal Employment Outside Past Five Years. Additional Disciplinary Action Question.			
A	08 - Other Federal Employment	a-8-191cab-0	1507	Why did you leave this Federal employment?	text			for Federal Employment Outside Past Five Years. Date Left, Another Instance to Report with Same Agency.			
A	08 - Other Federal Employment	a-8-1813d4-0	1509	Do you have another period of federal employment with this federal agency to report?	boolean			for Federal Employment Outside Past Five Years. Date Left, Another Instance to Report with Same Agency.			
A	08 - Other Federal Employment	a-8-3b63bb-0	1513	Do you have another period of federal employment to report?	boolean			for Federal Employment Outside Past Five Years. Another Instance Federal Employment to Report.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-154391-0	1518	Have you ever served in the U.S. military or a U.S. uniformed service?	boolean						
A	09 - U.S. Military and U.S. Uniformed Service	a-9-16f53a-0	1523	From	mm/dd/yyyy	Estimated		for Military Service.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-1f51e9-0	1526	To	mm/dd/yyyy	Estimated|Present		for Military Service.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-19f05d-0	1530	Which branch of service are you or were you in?	dropdown			for Military Service.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-18acbe-0	1533	Which state or territory do you or did you serve in the National Guard?	dropdown			for Military Service, Branch Service, National Guard.	complex_html_parsing		
A	09 - U.S. Military and U.S. Uniformed Service	a-9-127976-0	1536	Rank (List the alpha-numeric identifier for highest rank achieved for this period of service such as E-1, O-3, etc.)	text			Employment Type as U.S. Military. Rank Details.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-a8430e-0	1539	What is or was your duty status?	dropdown			for U.S. Military Service, Duty Status.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-1bad7d-0	1542	Please explain.	text			for U.S. Military Service, Explanation for Selection of “Other” for Duty Status.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-144a21-0	1545	What type of discharge or separation did you receive?	dropdown			for U.S. Military Service, Discharge/Separation Type.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-7ae245-0	1548	Why were you discharged or separated?	text			for U.S. Military Service, Discharge/Separation Explanation.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-1a6ef2-0	1551	Did you receive any disciplinary actions for this period of service?	boolean			for U.S. Military Service, Disciplinary Action.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-18031b-0	1555	Which disciplinary action did you receive? (Check one. There will be an opportunity to input multiple entries.)	dropdown			for U.S. Military Service, Disciplinary Action Details.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-1b99ff-0	1558	Please explain.	text			for U.S. Military Service, Disciplinary Action Explanation.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-12791a-0	1561	When did you receive this disciplinary action?	month	Estimated		for U.S. Military Service, Disciplinary Action, Time Frame.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-126fee-0	1565	Did you report this disciplinary action in section seven (7), Employment Activities?	boolean			for U.S. Military Service, Disciplinary Action, Reported Elsewhere.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-1255a2-0	1569	Why did you receive this disciplinary action? (Include a description of the offense for which you received this disciplinary action, when the offense occurred, and any other important details.)	text			for U.S. Military Service, Disciplinary Action Description.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-c4029b-0	1571	Who gave you this disciplinary action?	checkboxes	I Don't Know		for U.S. Military Service, Disciplinary Action Description.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-25ff69-0	1574	What type of court-martial did you have?	dropdown			for U.S. Military Service, Disciplinary Action, Court Martial.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-1e55d4-0	1576	Did this court-martial take place in the U.S.?	boolean			for U.S. Military Service, Disciplinary Action, Court Martial.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-19c372-0	1581	City	text			for U.S. Military Service, Disciplinary Action, Court Martial in U.S.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-151ca4-0	1583	County Or County Equivalent	text			for U.S. Military Service, Disciplinary Action, Court Martial in U.S.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-1ce0aa-0	1585	State or Territory	dropdown		STATE_OR_TERRITORY	for U.S. Military Service, Disciplinary Action, Court Martial in U.S.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-121d3b-0	1587	What is the name of the U.S. military installation?	text			for U.S. Military Service, Disciplinary Action, Court Martial in U.S.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-1cf6fc-0	1591	City	text			for U.S. Military Service, Disciplinary Action, Court Martial Not in U.S.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-f55a1b-0	1593	Country	text			for U.S. Military Service, Disciplinary Action, Court Martial Not in U.S.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-e1477a-0	1595	What is the APO or FPO ZIP Code?	text			for U.S. Military Service, Disciplinary Action, Court Martial Not in U.S.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-3c4825-0	1597	What is the name of the U.S. military installation?	text			for U.S. Military Service, Disciplinary Action, Court Martial Not in U.S.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-710042-0	1600	What is the date of the offense for which you were court-martialed?	month	Estimated		for U.S. Military Service, Disciplinary Action, Court Martial Additional Questions.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-c5807c-0	1603	Did this offense occur in the U.S.?	boolean			for U.S. Military Service, Disciplinary Action, Court Martial Additional Questions.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-e39628-0	1608	City	text			for U.S. Military Service, Disciplinary Action, Court Martial, Offense in U.S.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-14e854-0	1610	County or County Equivalent	text			for U.S. Military Service, Disciplinary Action, Court Martial, Offense in U.S.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-4b25b0-0	1612	State or Territory	dropdown		STATE_OR_TERRITORY	for U.S. Military Service, Disciplinary Action, Court Martial, Offense in U.S.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-261d22-0	1614	ZIP Code	text			for U.S. Military Service, Disciplinary Action, Court Martial, Offense in U.S.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-1a3e1a-0	1616	Is this a U.S. military installation?	boolean			for U.S. Military Service, Disciplinary Action, Court Martial, Offense in U.S.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-14cfc1-0	1620	What is the name of the U.S. military installation?	text			for U.S. Military Service, Disciplinary Action, Court Martial, Offense in U.S. and U.S. Military Installation.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-cce80f-0	1624	City	text			for U.S. Military Service, Disciplinary Action, Court Martial, Offense Not in U.S.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-1286f8-0	1626	Country	dropdown		COUNTRY	for U.S. Military Service, Disciplinary Action, Court Martial, Offense Not in U.S.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-f4c5ab-0	1628	Is this a U.S. military installation or U.S. diplomatic facility?	boolean			for U.S. Military Service, Disciplinary Action, Court Martial, Offense Not in U.S.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-1712d4-0	1632	What is the name of the U.S. military installation or U.S. diplomatic facility?	text			for U.S. Military Service, Disciplinary Action, Court Martial, Offense Not in U.S. but on U.S. Military Installation or Diplomatic Facility.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-113bbd-0	1634	What is the APO/FPO/DPO ZIP Code for the U.S. military installation or U.S. diplomatic facility?	text			for U.S. Military Service, Disciplinary Action, Court Martial, Offense Not in U.S. but on U.S. Military Installation or Diplomatic Facility.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-da5e07-0	1637	Was domestic violence involved? For this section, "domestic violence" is a crime of violence (such as battery or assault) against your parents or guardians; child; dependent; current or former spouse; current or former partner from a civil union, domestic partnership, or common law marriage; person you are in a committed, spouse-like relationship with; or someone with whom you share a child in common. This includes crimes that meet this definition even if the term “domestic violence” is not specifically used in the criminal charges or conviction.	boolean			for U.S. Military Service, Disciplinary Action, Court Martial Circumstances Questions.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-167ab9-0	1640	Were firearms involved?	boolean			for U.S. Military Service, Disciplinary Action, Court Martial Circumstances Questions.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-ae2bc0-0	1643	Were explosives involved?	boolean			for U.S. Military Service, Disciplinary Action, Court Martial Circumstances Questions.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-1cf539-0	1646	Were drugs involved?	boolean			for U.S. Military Service, Disciplinary Action, Court Martial Circumstances Questions.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-4845bf-0	1649	Was alcohol involved?	boolean			for U.S. Military Service, Disciplinary Action, Court Martial Circumstances Questions.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-15c620-0	1652	What were the circumstances surrounding this offense? (Include what happened, why you were charged, who was involved, and any other important details.)	text			for U.S. Military Service, Disciplinary Action, Court Martial Circumstances Questions.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-1907ba-0	1655	What were your charges under the Uniform Code of Military Justice (UCMJ) for this offense? (Input one charge at a time. There will be an opportunity to input multiple entries.)	text			for U.S. Military Service, Disciplinary Action, Court Martial, Charges.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-5dae2d-0	1657	What was the outcome for this charge?	dropdown			for U.S. Military Service, Disciplinary Action, Court Martial, Charges.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-11531c-0	1660	Please explain.	text			for U.S. Military Service, Disciplinary Action, Court Martial, Charge Outcome.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-57594e-0	1663	What were the consequences of this disciplinary action? (Select all that apply.)	dropdown			for U.S. Military Service, Disciplinary Action, Court Martial, Charge Outcome Consequences.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-1575f4-0	1666	Please explain.	text			for U.S. Military Service, Disciplinary Action, Court Martial, Charge Outcome Other.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-29a907-0	1669	Do you have another charge for this offense to report?	boolean			for U.S. Military Service, Disciplinary Action, Court Martial, Additional Charge.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-6165b5-0	1673	Do you have another disciplinary action for this period of service to report?	boolean			for U.S. Military Service, Additional Disciplinary Action.			
A	09 - U.S. Military and U.S. Uniformed Service	a-9-b80c9b-0	1677	Do you have another period of service to report?	boolean			for U.S. Military Service, Additional Service Question.			
A	10 - People Who Know You Well	a-10-170c53-1	1684	Last Name	text						
A	10 - People Who Know You Well	a-10-161b64-1	1686	First Name	text						
A	10 - People Who Know You Well	a-10-869ee1-1	1688	Middle Name	text	I Don't Know					
A	10 - People Who Know You Well	a-10-dd61d2-1	1691	Suffix	dropdown	None					
A	10 - People Who Know You Well	a-10-6d6d61-0	1694	When did you meet this individual?	month	Estimated					
A	10 - People Who Know You Well	a-10-a68db1-0	1697	When was your last contact with this individual?	month	Estimated					
A	10 - People Who Know You Well	a-10-ce0865-0	1700	How often do you have contact with this individual?	dropdown						
A	10 - People Who Know You Well	a-10-1fd6b5-0	1703	Please explain.	text			for Reference, Explanation for Selection of “Other” for Frequency in Dropdown Menu.			
A	10 - People Who Know You Well	a-10-a838ba-0	1706	What is your current relationship with this individual?	text			for Reference, Additional Question.			
A	10 - People Who Know You Well	a-10-7ad75b-0	1709	What is their phone number?	phone_number_and_type			for Reference, Phone Number.	extra_chunks		
A	10 - People Who Know You Well	a-10-ae3023-0	1713	What is their email address? (You may list more than one.)	email_and_type	I Don't Know		for Reference, Email Address.			
A	10 - People Who Know You Well	a-10-865069-0	1717	Do they currently live or work in the U.S.?	boolean			for Reference, Address Location.			
A	10 - People Who Know You Well	a-10-19e68d-0	1722	Street (include Apt #, Unit #, or Suite #, if applicable)	text			for Reference, Address in the U.S.			
A	10 - People Who Know You Well	a-10-f92c46-0	1724	City	text			for Reference, Address in the U.S.			
A	10 - People Who Know You Well	a-10-3314e6-0	1726	State or Territory	dropdown		STATE_OR_TERRITORY	for Reference, Address in the U.S.			
A	10 - People Who Know You Well	a-10-1a7806-0	1728	ZIP Code	text			for Reference, Address in the U.S.			
A	10 - People Who Know You Well	a-10-112438-0	1730	Is this a U.S. military installation?	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW	for Reference, Address in the U.S.			
A	10 - People Who Know You Well	a-10-1f4fd8-0	1735	What is the name of this U.S. military installation?	text	I Don't Know		for Reference, Address in U.S. and in U.S. Military Installation.			
A	10 - People Who Know You Well	a-10-f212ba-0	1742	City	text			for Reference, Address Not in the U.S.			
A	10 - People Who Know You Well	a-10-1526a3-0	1744	Country	dropdown		COUNTRY	for Reference, Address Not in the U.S.			
A	10 - People Who Know You Well	a-10-131b41-0	1746	Is this a U.S. military installation or U.S. diplomatic facility?	text	I Don't Know		for Reference, Address Not in the U.S.			
A	10 - People Who Know You Well	a-10-1c20b8-0	1750	What is the name of the U.S. military installation or U.S. diplomatic facility?	text	I Don't Know		for Reference, Address Not in U.S. but in Military Installation or Diplomatic Facility.			
A	10 - People Who Know You Well	a-10-1ce393-0	1753	What is the APO/FPO/DPO ZIP Code for the U.S. military installation or U.S. diplomatic facility?	text			for Reference, Address Not in U.S. but in Military Installation or Diplomatic Facility.			
A	10 - People Who Know You Well	a-10-1104b9-0	1756	Do you have another individual who knows you well to report? (You must list three people who you have known collectively for the past five years.)	boolean			for Reference, Additional Reference.			
A	11 - Police Record	a-11-1e174b-0	1768	Have you received a citation, summons, ticket, or other similar written notice to appear in court or pay a fine in the past five years? (Answer “No” if it was for a traffic violation where the fine was under $1,000 and the offense did not involve alcohol or drugs.)	boolean						
A	11 - Police Record	a-11-11d38d-0	1772	Were you charged with, convicted of, or sentenced for a crime in the past five years?	boolean						
A	11 - Police Record	a-11-8157b9-0	1775	Have you been on probation in the past five years? (Answer "Yes" even if your probation was part of a criminal sentence for a crime in which you were found guilty)	boolean						
A	11 - Police Record	a-11-631149-0	1778	Have you been on parole or supervised release in the past five years?	boolean						
A	11 - Police Record	a-11-ec84bb-0	1782	What is the date of the offense?	mm/dd/yyyy	Estimated		for any Affirmative Answer to Police Record.			
A	11 - Police Record	a-11-118080-0	1785	Did this offense occur in the U.S.?	boolean			for any Affirmative Answer to Police Record.			
A	11 - Police Record	a-11-12e0f1-0	1790	City	text			for any Affirmative Answer to Police Record, U.S. Address.			
A	11 - Police Record	a-11-f8b776-0	1792	County or County Equivalent	text			for any Affirmative Answer to Police Record, U.S. Address.			
A	11 - Police Record	a-11-1886f7-0	1794	State or Territory	dropdown		STATE_OR_TERRITORY	for any Affirmative Answer to Police Record, U.S. Address.			
A	11 - Police Record	a-11-11c98d-0	1796	ZIP Code	text			for any Affirmative Answer to Police Record, U.S. Address.			
A	11 - Police Record	a-11-154de5-0	1800	City	text			for any Affirmative Answer to Police Record, Non-U.S. Address.			
A	11 - Police Record	a-11-d2b702-0	1802	Country	dropdown		COUNTRY	for any Affirmative Answer to Police Record, Non-U.S. Address.			
A	11 - Police Record	a-11-c95fe3-0	1805	Domestic violence -- is a crime of violence (such as battery or assault) against your parents or guardians; child; dependent; current or former spouse; current or former partner from a civil union, domestic partnership, or common law marriage; person you are in a committed, spouse-like relationship with; or someone with whom you share a child in common. This includes crimes that meet this definition even if the term “domestic violence” is not specifically used in the criminal charge or conviction. Was domestic violence involved?	boolean			for any Affirmative Answer to Police Record, Additional Information.	complex_html_parsing		
A	11 - Police Record	a-11-2fd5ad-0	1809	Were firearms involved?	boolean			for any Affirmative Answer to Police Record, Additional Information.			
A	11 - Police Record	a-11-8125ea-0	1812	Were explosives involved?	boolean			for any Affirmative Answer to Police Record, Additional Information.			
A	11 - Police Record	a-11-cec21d-0	1815	Were drugs involved?	boolean			for any Affirmative Answer to Police Record, Additional Information.			
A	11 - Police Record	a-11-1c9fba-0	1818	Was alcohol involved?	boolean			for any Affirmative Answer to Police Record, Additional Information.			
A	11 - Police Record	a-11-191dad-0	1821	Why were you charged, cited, summoned, or ticketed? (Describe the offense to include what happened, who was involved, what the motivation was, and any other details. If domestic violence, firearms, explosives, drugs, or alcohol were involved in the offense, please explain.)	text			for any Affirmative Answer to Police Record, Additional Information.			
A	11 - Police Record	a-11-d8cebf-0	1823	What is the name of the law enforcement agency involved? (Do not use acronyms.)	text			for any Affirmative Answer to Police Record, Additional Information.			
A	11 - Police Record	a-11-116977-0	1825	Is this law enforcement agency in the U.S.?	boolean			for any Affirmative Answer to Police Record, Additional Information.			
A	11 - Police Record	a-11-1ee0b7-0	1830	Street (include Apt #, Unit #, or Suite #, if applicable)	text			for any Affirmative Answer to Police Record, Law Enforcement Agency, U.S. Address.			
A	11 - Police Record	a-11-1fb1f3-0	1832	City	text			for any Affirmative Answer to Police Record, Law Enforcement Agency, U.S. Address.			
A	11 - Police Record	a-11-16f11c-0	1834	State or Territory	dropdown		STATE_OR_TERRITORY	for any Affirmative Answer to Police Record, Law Enforcement Agency, U.S. Address.			
A	11 - Police Record	a-11-104701-0	1836	ZIP Code	text			for any Affirmative Answer to Police Record, Law Enforcement Agency, U.S. Address.			
A	11 - Police Record	a-11-109c98-0	1840	City	text			for any Affirmative Answer to Police Record, Enforcement Agency, Non-U.S. Address.			
A	11 - Police Record	a-11-c5ef0f-0	1842	Country	dropdown		COUNTRY	for any Affirmative Answer to Police Record, Enforcement Agency, Non-U.S. Address.			
A	11 - Police Record	a-11-1b982b-0	1845	Were you arrested for this offense?	boolean			for any Affirmative Answer to Police Record, Other Law Enforcement Agency Questions.			
A	11 - Police Record	a-11-d12e3a-0	1849	Did the same law enforcement agency you listed above arrest you?	boolean			for any Affirmative Answer to Police Record, Arrested.			
A	11 - Police Record	a-11-143663-0	1853	What is the name of the law enforcement agency that arrested you? (Do not use acronyms.)	text			for any Affirmative Answer to Police Record. Other Law Enforcement Agency.			
A	11 - Police Record	a-11-1bb368-0	1855	Is this law enforcement agency in the U.S.?	boolean			for any Affirmative Answer to Police Record. Other Law Enforcement Agency.			
A	11 - Police Record	a-11-c41bf0-0	1860	Street (include Apt #, Unit #, or Suite #, if applicable)	text			for any Affirmative Answer to Police Record. Other Law Enforcement Agency, U.S. Address.			
A	11 - Police Record	a-11-1f63c3-0	1862	City	text			for any Affirmative Answer to Police Record. Other Law Enforcement Agency, U.S. Address.			
A	11 - Police Record	a-11-2f31f2-0	1864	State or Territory	dropdown		STATE_OR_TERRITORY	for any Affirmative Answer to Police Record. Other Law Enforcement Agency, U.S. Address.			
A	11 - Police Record	a-11-143891-0	1866	ZIP Code	text			for any Affirmative Answer to Police Record. Other Law Enforcement Agency, U.S. Address.			
A	11 - Police Record	a-11-1e855d-0	1870	City	text			for any Affirmative Answer to Police Record. Other Law Enforcement Agency, Non-U.S. Address.			
A	11 - Police Record	a-11-f195c3-0	1872	Country	dropdown		COUNTRY	for any Affirmative Answer to Police Record. Other Law Enforcement Agency, Non-U.S. Address.			
A	11 - Police Record	a-11-6bb664-0	1875	Did you go to court or are you waiting to go to court?	boolean			for any Affirmative Answer to Police Record. Court Information.			
A	11 - Police Record	a-11-910e8f-0	1879	Did you pay a fine?	boolean			for any Affirmative Answer to Police Record. No Court Action.			
A	11 - Police Record	a-11-11e82e-0	1883	How much was this fine?	text			for any Affirmative Answer to Police Record. Fine Payment.			
A	11 - Police Record	a-11-1c7954-0	1885	Did you pay this fine in full?	boolean			for any Affirmative Answer to Police Record. Fine Payment.			
A	11 - Police Record	a-11-dcf1c2-0	1889	When did you pay this fine in full?	month	Estimated		for any Affirmative Answer to Police Record, Fine Paid In Full.			
A	11 - Police Record	a-11-7d0929-0	1893	Please explain.	text			for any Affirmative Answer to Police Record. Fine Not Paid In Full			
A	11 - Police Record	a-11-b982fb-0	1896	Please explain.	text			for any Affirmative Answer to Police Record. Fine Explanation			
