Part	Section	Parser ID	Node ID	Question text	Data type	Checkboxes	Dropdown list	Condition	Review hints	Repetition group	Schema ID
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-12e283-0	557	What is the foreign financial interest you or the person(s) you listed above own or owned? (Check one. There will be an opportunity to input multiple entries.)	dropdown			for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Type of Foreign Financial Interest.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-766d23-0	560	Please explain.	text			for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Explanation for Selection of “Other” for Type of Foreign Financial Interest in Dropdown Menu.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-923277-0	563	What type of real estate is this?	dropdown			for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Foreign Financial Interest is Real Estate. Type of Real Estate.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-f4a9ef-0	566	Please explain.	text			for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Explanation for Selection of “Other” for Type of Real Estate in Dropdown Menu.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-98608e-0	570	Street (include Apt #, Unit #, or Suite #, if applicable)	text			for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Foreign Financial Interest is Real Estate. Additional Questions.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-1cfa34-0	572	City	text			for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Foreign Financial Interest is Real Estate. Additional Questions.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-f09c8e-0	574	Country	dropdown		COUNTRY	for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Foreign Financial Interest is Real Estate. Additional Questions.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-1b5ec3-0	577	When was this real estate acquired?	month	Estimated		for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Foreign Financial Interest is Real Estate. Acquisition Details.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-1f75d5-0	580	How was this real estate acquired?	dropdown			for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Foreign Financial Interest is Real Estate. Acquisition Details.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-d0b83b-0	583	Please explain.	text			for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Foreign Financial Interest is Real Estate. Explanation for Selection of “Other” on dropdown menu for How Real Estate Acquired.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-146d90-0	586	How much did you or the person(s) you listed above pay for this real estate (in U.S. dollars)?	text			for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Foreign Financial Interest is Real Estate. Purchase Price.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-f371f9-0	589	Do you or the person(s) you named above own this real estate today?	boolean			for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Foreign Financial Interest is Real Estate. Current Ownership.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-222532-0	593	What is the current value of this real estate (in U.S. dollars)?	text			for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Foreign Financial Interest is Real Estate. Current Value.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-5fd148-0	596	What was the value of this real estate when it was sold or otherwise relinquished?	text			for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Foreign Financial Interest is Real Estate. Date and Value when Sold.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-173e7d-0	598	When was this real estate sold or otherwise relinquished?	month	Estimated		for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Foreign Financial Interest is Real Estate. Date and Value when Sold.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-f76b4e-0	602	Which foreign country is or was this foreign financial interest associated with?	dropdown			for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Foreign Interest is Financial. Location.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-18b720-0	605	When was this foreign financial interest acquired?	month	Estimated		for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Acquisition Details.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-7c02b7-0	608	How was this foreign financial interest acquired?	dropdown			for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Acquisition Details.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-12f960-0	611	Please explain.	text			for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Explanation for Selection of “Other” in dropdown menu for How it was Acquired.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-e6f312-0	614	How much did you or the person(s) you listed above pay for this foreign financial interest (in U.S. dollars)?	text			for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Purchase Price.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-1b0904-0	617	Do you or the person(s) you named above own this financial interest today?	boolean			for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Current Ownership.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-8adb4b-0	621	What is the current value of this foreign financial interest (in U.S. dollars)?	text			for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Current Value.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-12d40d-0	624	What was the value of this foreign financial interest when it was sold, lost, or otherwise relinquished (in U.S. dollars)?	text			for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Value when Sold or Relinquished.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-19bc47-0	626	How was this financial interest relinquished?	dropdown			for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Value when Sold or Relinquished.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-16f63d-0	629	Please explain.	text			for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Explanation for Selection of “Other” in Dropdown Menu for How Interest Relinquished.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-1a4bd4-0	632	When was this foreign financial interest relinquished?	month	Estimated		for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Date Sold or Relinquished.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-14ba44-0	636	Does or did a company, organization, or person (other than the owner or co-owner) control this foreign financial interest on behalf of the owner or co-owner? (Select the applicable box.)	dropdown			for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Anyone Else Controls the Foreign Financial Interest.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-69a350-0	639	Please explain.	text			for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Explanation for Selection of “Other” for Control of Foreign Financial Interest.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-7cf6a9-0	642	What is the name of the company or organization that controlled this foreign financial interest on behalf of the owner or co-owner?	text			for Affirmative Answer for Individual, Spouse, Spouse-like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Name of Company / Organization Controlling Foreign Financial Interest.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-101b5e-0	645	What is the relationship of the person who controls this foreign financial interest to the owner or co-owner of this financial interest?	dropdown			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Selection of Controlled by Another Person. Relationship of Person with Owner or Co-Owner			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-2d2f70-0	648	Please explain.	text	None		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Selection of Controlled by Another Person. Explanation for Selection of “Other” Type of Relationship of Person with Owner or Co-Owner.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-17c4d7-0	653	Last Name	text	Letter(s) Only		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Selection of Controlled by Another Person. Name.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-87f2f1-0	656	First Name	text	Letter(s) Only		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Selection of Controlled by Another Person. Name.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-967a26-0	659	Middle Name	text	Letter(s) Only|No Middle Name		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Selection of Controlled by Another Person. Name.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-12e638-0	663	Suffix	dropdown	None		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Selection of Controlled by Another Person. Name.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-53dcdb-0	667	Provide country(ies) of citizenship for this person. (Select all that apply.)	dropdown	I Don't Know		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Selection of Controlled by Another Person. Citizenship.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-f349f7-0	671	Does this person currently live in the U.S.?	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW	for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Selection of Controlled by Another Person. Location.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-17a547-0	676	What is their address?	checkboxes	I Don't Know		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Selection of Controlled by Another Person. Lives in the U.S. Address.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-9298a3-0	678	Street (include Apt #, Unit #, or Suite #, if applicable)	text	I Don't Know		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Selection of Controlled by Another Person. Lives in the U.S. Address.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-462fa1-0	681	City	text	I Don't Know		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Selection of Controlled by Another Person. Lives in the U.S. Address.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-e9105d-0	684	State or Territory	dropdown		STATE_OR_TERRITORY	for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Selection of Controlled by Another Person. Lives in the U.S. Address.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-1a08e1-0	686	ZIP Code	text	I Don't Know		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Selection of Controlled by Another Person. Lives in the U.S. Address.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-133588-0	689	Is this a U.S. military installation?	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW	for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Selection of Controlled by Another Person. Lives in the U.S. Address.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-11824a-0	694	What is the name of the U.S. military installation?	text	Not Applicable (Text)		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Selection of Controlled by Another Person. Lives in U.S. on a Military Installation. Name.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-435f1b-0	698	Where do they live?	checkboxes	I Don't Know		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Selection of Controlled by Another Person. Lives outside of the U.S. Location.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-544e49-0	701	City	text	I Don't Know		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Selection of Controlled by Another Person. Lives outside of the U.S. Location.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-111eb3-0	704	Country	dropdown		COUNTRY	for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Selection of Controlled by Another Person. Lives outside of the U.S. Location.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-1358e0-0	706	Is this a U.S. military installation or U.S. diplomatic facility?	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW	for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Selection of Controlled by Another Person. Lives outside of the U.S. Location.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-178fb1-0	711	What is the name of the U.S. military installation or U.S. diplomatic facility?	text	Not Applicable (Text)		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Selection of Controlled by Another Person. Lives outside of the U.S. on U.S. Military Installation or U.S. Diplomatic Facility.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-13ad63-0	714	What is the APO/FPO/DPO ZIP Code for the U.S. military installation or U.S. diplomatic facility?	text	I Don't Know		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Selection of Controlled by Another Person. Lives outside of the U.S. on U.S. Military Installation or U.S. Diplomatic Facility.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-dde481-0	718	Is there or was there another company, organization, or person (other than the owner or co-owner) that controlled this foreign financial interest on behalf of the owner or co-owner? (Select the applicable box.)	boolean			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Foreign Financial Interest Controlled by Another Person, Organization or Company.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-fb2583-0	722	Please explain.	text			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Explanation for Control by Another Person, Organization or Company.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-187efc-0	725	Do you have another instance in which you or any of the people listed below owned a foreign financial interest in the last five years?	boolean			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Owning Foreign Financial Interest in Past Five Years. Another Instance to Report.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-915494-0	732	Do you control (not own) a foreign financial interest on someone else's behalf?	boolean						
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-b4b9f5-0	737	Last Name	text	Letter(s) Only		for Affirmative Answer for Individual Controlling Foreign Financial Interest of Others. Name and Relationship.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-d6f1c0-0	740	First Name	text	Letter(s) Only		for Affirmative Answer for Individual Controlling Foreign Financial Interest of Others. Name and Relationship.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-ce74de-0	743	Middle Name	text	Letter(s) Only|No Middle Name		for Affirmative Answer for Individual Controlling Foreign Financial Interest of Others. Name and Relationship.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-1ac214-0	747	Suffix	dropdown	None		for Affirmative Answer for Individual Controlling Foreign Financial Interest of Others. Name and Relationship.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-af760a-0	750	What is your relationship with this person?	text			for Affirmative Answer for Individual Controlling Foreign Financial Interest of Others. Name and Relationship.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-1c7344-0	753	What is the foreign financial interest?	dropdown			for Affirmative Answer for Foreign Financial Interest			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-173a5a-0	756	Please explain.	text			for Affirmative Answer for Individual Controlling Foreign Financial Interest of Others. Explanation for Selection of “Other” in dropdown menu for Type of Foreign Financial Interest.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-1caa77-0	759	What is the value of this foreign financial interest?	text			for Affirmative Answer for Individual Controlling Foreign Financial Interest of Others. Value.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-1f1526-0	762	What country is this foreign financial interest associated with?	dropdown			for Affirmative Answer for Individual Controlling Foreign Financial Interest of Others. Country.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-191802-0	765	Why do you control this foreign financial interest for this person?	text			for Affirmative Answer for Individual Controlling Foreign Financial Interest of Others. Additional Questions.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-19d781-0	767	Do you have another instance in which you control (not own) a foreign financial interest on someone else's behalf?	boolean			for Affirmative Answer for Individual Controlling Foreign Financial Interest of Others. Additional Questions.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-144eb0-0	771	Do you or any of the people listed below expect to own any foreign financial interests in the future?	boolean						
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-3f7428-0	778	Who expects to own a foreign financial interest in the future?	dropdown			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Expects Future Foreign Financial Interest. Who is Expected to Own.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-1e4046-0	782	Last Name	text	Letter(s) Only		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Expects Future Foreign Financial Interest. Future Ownership by Dependent Child.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-1dfd2a-0	785	First Name	text	Letter(s) Only		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Expects Future Foreign Financial Interest. Future Ownership by Dependent Child.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-dfac40-0	788	Middle Name	text	Letter(s) Only|No Middle Name		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Expects Future Foreign Financial Interest. Future Ownership by Dependent Child.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-156e60-0	792	Suffix	dropdown	None		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Expects Future Foreign Financial Interest. Future Ownership by Dependent Child.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-134def-0	796	What is the foreign financial interest?	dropdown			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Expects Future Foreign Financial Interest. Type of Foreign Financial Interest.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-53a428-0	799	Please explain.	text			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Expects Future Foreign Financial Interest. Explanation for Selection of “Other” for Type of Foreign Financial Interest.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-f13d37-0	802	What country is this financial interest associated with?	dropdown			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Expects Future Foreign Financial Interest. Additional Details Questions. Another Instance to Report.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-155858-0	804	When do you or the person you listed above expect to receive this future foreign financial interest?	month	Estimated		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Expects Future Foreign Financial Interest. Additional Details Questions. Another Instance to Report.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-12aa71-0	807	Why do you or the person you listed above expect to receive this future foreign financial interest?	text			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Expects Future Foreign Financial Interest. Additional Details Questions. Another Instance to Report.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-83e550-0	809	Do you have another instance in which you or any of the people listed below expect to own a foreign financial interest in the future?	boolean			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Expects Future Foreign Financial Interest. Additional Details Questions. Another Instance to Report.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-dae3c7-0	816	Have you or any of the people listed below received any educational, medical, retirement, social welfare, or other such benefits from a foreign country in the past five years?	boolean						
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-1397b3-0	823	Who received this benefit? (If more than one of the people listed received a benefit select one. There will be an opportunity to input multiple entries.)	dropdown			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Receiving Benefits from a Foreign Country in the Past Five Years. Who Receives the Benefits.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-11409a-0	827	Last Name	text	Letter(s) Only		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Receiving Benefits from a Foreign Country in the Past Five Years. Benefit Received by Dependent Child. Name.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-101bb9-0	830	First Name	text	Letter(s) Only		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Receiving Benefits from a Foreign Country in the Past Five Years. Benefit Received by Dependent Child. Name.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-8e7f1d-0	833	Middle Name	text	Letter(s) Only|No Middle Name		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Receiving Benefits from a Foreign Country in the Past Five Years. Benefit Received by Dependent Child. Name.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-1b20e7-0	837	Suffix	dropdown	None		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Receiving Benefits from a Foreign Country in the Past Five Years. Benefit Received by Dependent Child. Name.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-129be1-0	841	What type of benefit was received? (If more than one, select one. There will be an opportunity to input multiple entries.)	dropdown			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Receiving Benefits from a Foreign Country in the Past Five Years. Type of Benefit.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-1b3a91-0	844	Please explain.	text			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Receiving Benefits from a Foreign Country in the Past Five Years. Explanation for Selection of “Other” in Dropdown Menu for Type of Benefit.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-a9a611-0	847	Was this a one-time benefit or is it a continuing or recurring benefit?	checkboxes	One Time|Recurring		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Receiving Benefits from a Foreign Country in the Past Five Years. Frequency of Benefit.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-a2bad6-0	851	When did you or the person you listed above receive this benefit?	month	Estimated		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Receiving Benefits from a Foreign Country in the Past Five Years. Benefits One-Time Occurrence.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-ccfeee-0	854	What is the total value of the benefit you or the person you listed above received (in U.S. dollars)?	text			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Receiving Benefits from a Foreign Country in the Past Five Years. Benefits One-Time Occurrence.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-1fd91b-0	856	Why did you or the person you listed above receive this benefit?	text			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Receiving Benefits from a Foreign Country in the Past Five Years. Benefits One-Time Occurrence.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-14db5a-0	859	When did you or the person you listed above first receive this benefit?	month	Estimated		for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Receiving Benefits from a Foreign Country in the Past Five Years. Benefits Recurring Occurrence.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-129389-0	862	When is this benefit expected to end?	text			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Receiving Benefits from a Foreign Country in the Past Five Years. Benefits Recurring Occurrence.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-753ad9-0	864	How often is this benefit received?	dropdown			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Receiving Benefits from a Foreign Country in the Past Five Years. Benefits Recurring Occurrence.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-f8447f-0	867	Please explain.	text			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Receiving Benefits from a Foreign Country in the Past Five Years. Explanation for Selection of “Other” in Dropdown Menu for Frequency of Recurring Benefits.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-500bba-0	870	What is the total value of the benefit you or the person you listed above have received to date (in U.S. dollars)?	text			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Receiving Benefits from a Foreign Country in the Past Five Years. Additional Questions.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-beef69-0	872	Why are you or the person you listed above receiving this benefit?	text			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Receiving Benefits from a Foreign Country in the Past Five Years. Additional Questions.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-1ab743-0	874	Do you or the person you listed above plan on accepting this benefit in the future?	boolean			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Receiving Benefits from a Foreign Country in the Past Five Years. Additional Questions.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-7eb3f8-0	878	Please explain.	text			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Receiving Benefits from a Foreign Country in the Past Five Years. Explanation for Continuing Acceptance of the Foreign Benefit.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-1b1ef7-0	881	Please explain.	text			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Receiving Benefits from a Foreign Country in the Past Five Years. Explanation for Not Continuing to Accept Foreign Benefit.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-1be8a8-0	884	What country provides or provided this benefit?	dropdown			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Receiving Benefits from a Foreign Country in the Past Five Years. Additional Details.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-329cbc-0	886	Does this benefit obligate you or the person you listed above in any way to this foreign country?	boolean			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Receiving Benefits from a Foreign Country in the Past Five Years. Additional Details.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-115421-0	890	Please explain.	text			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Receiving Benefits from a Foreign Country in the Past Five Years. Explanation for How Benefits Obligate Individual or Other Person to Foreign Country.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-bc80db-0	893	Please explain.	text			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Receiving Benefits from a Foreign Country in the Past Five Years. Explanation for How Benefits Do Not Obligate Individual or Other Person to Foreign Country.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-191fa5-0	896	Do you have another instance in which you or one of the people listed below received benefits from a foreign country in the past five years?	boolean			for Affirmative Answer for Individual, Spouse, Spouse-Like, or Dependent Child Receiving Benefits from a Foreign Country in the Past Five Years. Another Instance to Report.			
C	26 - Foreign Financial Interests and Foreign Benefits	c-26-12984f-0	905	Are you or any of the people listed below eligible to receive benefits from a foreign country in the future?	boolean						
