Part	Section	Parser ID	Node ID	Question text	Data type	Checkboxes	Dropdown list	Condition	Review hints	Repetition group	Schema ID
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-1bf88c-0	515	Please explain.	text			for Affirmative Answer on Ordered Counseling or Treatment with Selection of “Other” Answer.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-faddaa-0	518	Did you get this counseling or treatment?	boolean			for Affirmative Answer on Ordered Counseling or Treatment. Additional Questions.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-2af49f-0	523	From	month	Estimated		for Affirmative Answer on Ordered Counseling or Treatment. Affirmative to Getting Counseling Ordered. Dates and Name of Provider			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-15c2bb-0	526	To	month	Estimated|Present		for Affirmative Answer on Ordered Counseling or Treatment. Affirmative to Getting Counseling Ordered. Dates and Name of Provider			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-1bf202-0	530	Who is or was your counselor or treatment provider?	text	I Don't Know		for Affirmative Answer on Ordered Counseling or Treatment. Affirmative to Getting Counseling Ordered. Dates and Name of Provider			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-a0ee9f-0	533	Last Name	text	Letter(s) Only		for Affirmative Answer on Ordered Counseling or Treatment. Affirmative to Getting Counseling Ordered. Dates and Name of Provider			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-b30637-0	536	First Name	text	Letter(s) Only		for Affirmative Answer on Ordered Counseling or Treatment. Affirmative to Getting Counseling Ordered. Dates and Name of Provider			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-162dc1-0	539	Suffix	dropdown	None		for Affirmative Answer on Ordered Counseling or Treatment. Affirmative to Getting Counseling Ordered. Dates and Name of Provider			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-a1fbc6-0	543	What is their phone number? (You may list more than one.)	ctry|num|ext|type	I Don't Know		for Affirmative Answer on Ordered Counseling or Treatment. Provider Phone Numbers.	extra_chunks		
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-39de8f-0	548	What is their email address?	email_and_type	I Don't Know		for Affirmative Answer on Ordered Counseling or Treatment. Provider’s email Address.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-1423c0-0	553	Is your counselor, treatment provider, or the practice in the U.S.?	boolean			for Affirmative Answer on Ordered Counseling or Treatment. Provider Location.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-1b5a9a-0	557	What is the address of your counselor, treatment provider, or the practice?	checkboxes	I Don't Know		for Affirmative Answer on Ordered Counseling or Treatment. Provider Location in the U.S.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-db6466-0	559	Street (include Apt #, Unit #, or Suite #, if applicable)	text			for Affirmative Answer on Ordered Counseling or Treatment. Provider Location in the U.S.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-46fc9a-0	561	City	text			for Affirmative Answer on Ordered Counseling or Treatment. Provider Location in the U.S.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-1a84fe-0	563	State or Territory	dropdown		STATE_OR_TERRITORY	for Affirmative Answer on Ordered Counseling or Treatment. Provider Location in the U.S.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-18cdaf-0	565	ZIP Code	text			for Affirmative Answer on Ordered Counseling or Treatment. Provider Location in the U.S.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-ef55fe-0	567	Is this a U.S. military installation?	boolean			for Affirmative Answer on Ordered Counseling or Treatment. Provider Location in the U.S.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-16c984-0	571	What is the name of the U.S. military installation?	text			for Affirmative Answer on Ordered Counseling or Treatment. Provider Location on a Military Installation. Name of Military Installation.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-2aad52-0	574	Where is your counselor, treatment provider, or the practice located?	checkboxes	I Don't Know		for Affirmative Answer on Ordered Counseling or Treatment. Provider Location Not in the U.S.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-440fd1-0	576	City	text			for Affirmative Answer on Ordered Counseling or Treatment. Provider Location Not in the U.S.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-1da865-0	578	Country	dropdown		COUNTRY	for Affirmative Answer on Ordered Counseling or Treatment. Provider Location Not in the U.S.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-4907e9-0	580	Is this a U.S. military installation or U.S. diplomatic facility?	boolean			for Affirmative Answer on Ordered Counseling or Treatment. Provider Location Not in the U.S.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-1a2349-0	584	What is the APO/FPO/DPO ZIP Code for the U.S. military installation or U.S. diplomatic facility?	text			for Affirmative Answer on Ordered Counseling or Treatment. Provider Location on Military Installation. Zip Address.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-15a3a5-0	587	Did you complete this counseling or treatment?	boolean			for Affirmative Answer on Ordered Counseling or Treatment. Ordered Treatment Completed.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-7f6a37-0	591	What is the current status of your counseling or treatment?	text			for Affirmative Answer on Ordered Counseling or Treatment. Negative Answer for Ordered Treatment Completed. Status.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-11ec47-0	594	Please explain. (Include why you did not get this counseling or treatment, the consequences of not getting it, if any, and any other details you think are important.)	text			for Affirmative Answer on Ordered Counseling or Treatment. Negative Answer to Getting Counseling Ordered. Explanation.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-17c412-0	597	Do you have another instance where you were ordered to get counseling or treatment as a result of your alcohol use in the past five years or since the age of 16 (if you are under 21) to report?	boolean			for Affirmative Answer on Ordered Counseling or Treatment. Additional Instance.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-f6cfdc-0	601	Have you voluntarily been to counseling or treatment as a result of your alcohol use in the past five years or since the age of 16 (if you are under 21)?	boolean			for Affirmative Answer on Ordered Counseling or Treatment. Additional Instance.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-932891-0	605	Was this voluntary counseling based on advice or a recommendation from one or more of the following? (Select all that apply.)	dropdown			for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-6430a8-0	608	Please explain.	text			for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Selection of “Other” in Dropdown Option.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-16a604-0	612	From	month	Estimated		for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Additional Questions.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-1037a8-0	615	To	month	Estimated|Present		for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Additional Questions.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-115943-0	619	Who is or was your counselor or treatment provider?	text	I Don't Know		for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Additional Questions.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-7ea780-0	622	Last Name	text	Letter(s) Only		for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Additional Questions.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-213a93-0	625	First Name	text	Letter(s) Only		for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Additional Questions.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-fae80a-0	628	Suffix	dropdown	None		for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Additional Questions.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-c1f007-0	631	Does your counselor or treatment provider still practice?	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW	for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Additional Questions.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-15010b-0	636	What is the name of the practice?	text	I Don't Know		for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Branch Auto Populate Affirmative Answer for Provider Still Practicing.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-158491-0	640	What is their phone number? (You may list more than one.)	ctry|num|ext|type	I Don't Know		for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Provider Phone Numbers.	extra_chunks		
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-1196b7-0	645	What is their email address? (You may list more than one.)	email_and_type	I Don't Know		for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Provider Email Addresses.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-1fd4e3-0	649	Is your counselor, treatment provider, or the practice in the U.S.?	boolean			for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Provider Location.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-1e7ca8-0	653	What is the address of your counselor, treatment provider, or the practice?	checkboxes	I Don't Know		for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Provider Still Practicing in US. Address.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-156c76-0	655	Street (include Apt #, Unit #, or Suite #, if applicable)	text			for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Provider Still Practicing in US. Address.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-b03eaf-0	657	City	text			for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Provider Still Practicing in US. Address.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-b622fd-0	659	State or Territory	dropdown		STATE_OR_TERRITORY	for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Provider Still Practicing in US. Address.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-139ee1-0	661	ZIP Code	text			for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Provider Still Practicing in US. Address.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-534b59-0	663	Is this a U.S. military installation?	boolean			for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Provider Still Practicing in US. Address.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-bae32e-0	667	What is the name of the U.S. military installation?	text			for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Provider on a Military Installation.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-1ae72b-0	670	Where is your counselor, treatment provider, or the practice located?	checkboxes	I Don't Know		for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Provider Address Not in the U.S.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-13f808-0	673	City	text			for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Provider Address Not in the U.S.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-17bb58-0	675	Country	dropdown		COUNTRY	for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Provider Address Not in the U.S.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-516246-0	677	Is this a U.S. military installation or U.S. diplomatic facility?	boolean			for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Provider Address Not in the U.S.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-1734da-0	681	What is the APO/FPO/DPO ZIP Code for the U.S. military installation or U.S. diplomatic facility?	text			for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Provider on Military Installation or Diplomatic Facility. Address.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-18a878-0	684	Did you complete this counseling or treatment?	boolean			for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Counseling Completed Question.			
B	19 - Use of Alcohol and Rehabilitative Actions	b-19-6418eb-0	688	What is the current status of your counseling or treatment?	text			for Affirmative Answer on Voluntarily Received Counseling or Treatment in Past Five Years. Counseling Not Completed			
B	20 - Relationship Status	b-20-d47414-0	692	What is your current relationship status?	dropdown						
B	20 - Relationship Status	b-20-170c53-0	696	Last Name	text	Letter(s) Only					
B	20 - Relationship Status	b-20-161b64-0	699	First Name	text	Letter(s) Only					
B	20 - Relationship Status	b-20-869ee1-0	702	Middle Name	text	Letter(s) Only|No Middle Name					
B	20 - Relationship Status	b-20-dd61d2-0	706	Suffix	dropdown	None					
B	20 - Relationship Status	b-20-122530-0	709	What is their date of birth?	mm/dd/yyyy	Estimated					
B	20 - Relationship Status	b-20-a96217-0	713	Were they born in the U.S.? (The U.S. is defined as the 50 U.S. states, the District of Columbia, and the U.S. territories.)	boolean			Place of Birth for Spouse or Partner.			
B	20 - Relationship Status	b-20-3e4ce4-0	718	City	text			for Place of Birth in U.S. for Spouse or Partner.			
B	20 - Relationship Status	b-20-b52af1-0	720	County Or County Equivalent	text			for Place of Birth in U.S. for Spouse or Partner.			
B	20 - Relationship Status	b-20-9ca4ae-0	722	State or Territory	dropdown		STATE_OR_TERRITORY	for Place of Birth in U.S. for Spouse or Partner.			
B	20 - Relationship Status	b-20-55c580-0	726	City	text			for Place of Birth Not in U.S for Spouse or Partner.			
B	20 - Relationship Status	b-20-9dba11-0	728	Country	dropdown		COUNTRY	for Place of Birth Not in U.S for Spouse or Partner.			
B	20 - Relationship Status	b-20-90e1f7-0	731	Provide country(ies) of citizenship. (Select all that apply.)	dropdown			Citizenship for Spouse or Partner.			
B	20 - Relationship Status	b-20-1a96be-0	733	What is their citizenship status?	dropdown			Citizenship for Spouse or Partner.			
B	20 - Relationship Status	b-20-85372c-0	736	What document do they have proving they are a U.S. citizen born abroad?	dropdown			Spouse or Partner U.S. Citizen Born Abroad			
B	20 - Relationship Status	b-20-b15502-0	739	What is the title of the form?	text			Other Documentation for Spouse or Partner U.S. Citizen Born Abroad			
B	20 - Relationship Status	b-20-144ccb-0	741	What is the document number on the form? (This is not the form number. The document number may be listed as a registration number, serial number, or other number distinct to the person.)	text	No Number|I Don't Know		Other Documentation for Spouse or Partner U.S. Citizen Born Abroad			
B	20 - Relationship Status	b-20-1ccc1e-0	746	What is the serial number on the document? (This is typically the number in the top right-hand corner of the document, often in red ink.)	text	No Number|I Don't Know		Other Documentation for Spouse or Partner U.S. Citizen Born Abroad			
B	20 - Relationship Status	b-20-c7e8b9-0	751	What is the expiration date of this document?	mm/dd/yyyy	Not Applicable|I Don't Know		Other Documentation for Spouse or Partner U.S. Citizen Born Abroad. Other Documents. Expiration Date. If Applicable			
B	20 - Relationship Status	b-20-c9d4d4-0	756	What document do they have proving they are a naturalized U.S. citizen?	dropdown			Spouse or Partner Naturalized U.S. Citizen.			
B	20 - Relationship Status	b-20-6378f7-0	759	What is the title of the form?	text			Other Documentation for Spouse or Partner Naturalized U.S. Citizen			
B	20 - Relationship Status	b-20-1b9df2-0	761	What is the document number on the form? (This is not the form number. The document number may be listed as a registration number, serial number, or other number distinct to the person.)	text	No Number|I Don't Know		Other Documentation for Spouse or Partner Naturalized U.S. Citizen			
B	20 - Relationship Status	b-20-8e65c4-0	766	What is their U.S. Alien Registration Number?	text	I Don't Know		for Spouse or Partner Alien Registration Number on Certificate of Citizenship.			
B	20 - Relationship Status	b-20-6bdea4-0	771	What is their Naturalization Certificate Number or Naturalization Number?	text	I Don't Know		for Spouse or Partner Naturalization Certificate Number			
B	20 - Relationship Status	b-20-5d38a3-0	776	What is their U.S. Alien Registration Number?	text	I Don't Know		for Spouse or Partner Alien Registration Number on Permanent Resident Card.			
B	20 - Relationship Status	b-20-11e3a1-0	781	What is the expiration date of this document?	mm/dd/yyyy	Estimated|Not Applicable|I Don't Know		Spouse or Partner Other Documents Expiration Date as Applicable.			
B	20 - Relationship Status	b-20-a4d21d-0	787	What document do they have proving they are a derived U.S. citizen?	dropdown			Spouse or Partner Other Derived Document.			
B	20 - Relationship Status	b-20-1f53e8-0	790	What is the title of the form?	text			Spouse or Partner Selection of “Other” Derived Document.			
B	20 - Relationship Status	b-20-1b670e-0	792	What is the document number on the form? (This is not the form number. The document number may be listed as a registration number, serial number, or other number distinct to the person.)	text	No Number|I Don't Know		Spouse or Partner Selection of “Other” Derived Document.			
B	20 - Relationship Status	b-20-1efcb0-0	797	What is their U.S. Alien Registration Number?	text	I Don't Know		Spouse or Partner Derived Document Alien Registration Number			
B	20 - Relationship Status	b-20-1f9934-0	802	What is their Citizenship Certificate Number/Citizenship Number?	text	I Don't Know		Spouse or Partner Other Citizenship Certificate Document			
B	20 - Relationship Status	b-20-175197-0	807	What is their U.S. Alien Registration Number?	text	I Don't Know		Spouse or Partner Alien Registration Number on Permanent Resident Card			
B	20 - Relationship Status	b-20-a5f457-0	812	What is the expiration date of this document?	mm/dd/yyyy	Estimated|Not Applicable|I Don't Know		Spouse or Partner Other Derived Document Expiration Date.			
B	20 - Relationship Status	b-20-11208a-0	818	What is their residence status?	dropdown			Spouse or Partner Not U.S. Citizen			
B	20 - Relationship Status	b-20-2cff1d-0	821	Please explain.	text			Spouse or Partner Not U.S. Citizen Explanation			
B	20 - Relationship Status	b-20-1346e2-0	824	What document do they have proving they are authorized to be in the U.S.?	dropdown			Spouse or Partner Other Document Authorizing Being in the U.S.			
B	20 - Relationship Status	b-20-1ee421-0	827	What is the title of the form?	text			Spouse or Partner Other Document Authorizing Being in the U.S. Document Information			
B	20 - Relationship Status	b-20-1642d6-0	829	What is the document number on the form? (This is not the form number. The document number may be listed as a registration number, serial number, or other number distinct to the person.)	text	No Number|I Don't Know		Spouse or Partner Other Document Authorizing Being in the U.S. Document Information			
B	20 - Relationship Status	b-20-1f9ab3-0	834	What is their U.S. Alien Registration Number?	text	I Don't Know		Spouse or Partner Other Document Authorizing Being in the U.S. Alien Registration Number			
B	20 - Relationship Status	b-20-12c994-0	839	What is the document number?	text	I Don't Know		Spouse or Partner Other Document Authorizing Being in the U.S. Non-Citizen Authorization Document (I-94)			
B	20 - Relationship Status	b-20-b0d2ba-0	844	What is the document number?	text	I Don't Know		Spouse or Partner Other Document Authorizing Being in the U.S. Non-Citizen Authorization Document (US Visa Card)			
B	20 - Relationship Status	b-20-fb0636-0	849	What is the document number?	text	I Don't Know		Spouse or Partner Other Document Authorizing Being in the U.S. Non-Citizen Authorization Document (I-20)			
B	20 - Relationship Status	b-20-1aa393-0	854	What is the document number?	text	I Don't Know		Spouse or Partner Other Document Authorizing Being in the U.S. Non-Citizen Authorization Document (DS-2019)			
B	20 - Relationship Status	b-20-139244-0	859	What is the expiration date of this document?	mm/dd/yyyy	Estimated|Not Applicable|I Don't Know		Spouse or Partner Other Document Authorizing Being in the U.S. Expiration Date			
B	20 - Relationship Status	b-20-595f06-0	865	What is their U.S. Social Security Number?	checkboxes	Not Applicable		Spouse or Partner. Additional Questions	extra_chunks		
B	20 - Relationship Status	b-20-170226-0	868	Have they ever used a different name?	dropdown	Yes|No|I Don't Know	YES_NO_DONTKNOW	Spouse or Partner. Additional Questions			
B	20 - Relationship Status	b-20-79790e-0	874	Last Name	text	Letter(s) Only		for Affirmative Answer on Other Names Used by Spouse or Partner			
B	20 - Relationship Status	b-20-1dfb85-0	877	First Name	text	Letter(s) Only		for Affirmative Answer on Other Names Used by Spouse or Partner			
B	20 - Relationship Status	b-20-1090db-0	880	Middle Name	text	Letter(s) Only|No Middle Name		for Affirmative Answer on Other Names Used by Spouse or Partner			
B	20 - Relationship Status	b-20-19d3e9-0	884	Suffix	dropdown			for Affirmative Answer on Other Names Used by Spouse or Partner			
B	20 - Relationship Status	b-20-7a2c3d-0	886	Which of the following best describes this name?	dropdown			for Affirmative Answer on Other Names Used by Spouse or Partner			
B	20 - Relationship Status	b-20-1b7624-0	889	Please explain.	text			Explanation of Other Names Used by Spouse or Partner			
B	20 - Relationship Status	b-20-f320c3-0	892	When did they use this name?	checkboxes	I Don't Know		Dated Other Names Used by Spouse or Partner			
B	20 - Relationship Status	b-20-1e882a-0	894	From (Month/Year)	month	Estimated		Dated Other Names Used by Spouse or Partner			
B	20 - Relationship Status	b-20-3688e6-0	897	To (Month/Year)	month	Estimated|Present		Dated Other Names Used by Spouse or Partner			
B	20 - Relationship Status	b-20-d774f4-0	901	Do they have another name you need to report?	boolean			Dated Other Names Used by Spouse or Partner			
B	20 - Relationship Status	b-20-1fc1f4-0	905	When did you enter this relationship?	mm/dd/yyyy	Estimated		Beginning Date of Relationship with Spouse or Partner (if in Committed Spouse-like Relationship)			
B	20 - Relationship Status	b-20-1dafb1-0	909	When did you enter this civil marriage, civil union, domestic partnership, or common law marriage?	mm/dd/yyyy	Estimated		Spouse or Partner Relationship Union Details (if Marriage, Union, Domestic Partnership, Common Law Marriage or Separated)			
B	20 - Relationship Status	b-20-1db849-0	912	Did you enter this civil marriage, civil union, domestic partnership, or common law marriage while in the U.S.?	boolean			Spouse or Partner Relationship Union Details (if Marriage, Union, Domestic Partnership, Common Law Marriage or Separated)			
B	20 - Relationship Status	b-20-16ce61-0	917	City	text			Spouse or Partner for Affirmative Answer on Relationship Union in the U.S.			
B	20 - Relationship Status	b-20-1e47f4-0	919	County Or County Equivalent	text			Spouse or Partner for Affirmative Answer on Relationship Union in the U.S.			
B	20 - Relationship Status	b-20-11a27b-0	921	State or Territory	dropdown		STATE_OR_TERRITORY	Spouse or Partner for Affirmative Answer on Relationship Union in the U.S.			
B	20 - Relationship Status	b-20-8a87a9-0	926	City	text			for Spouse or Partner (if Marriage, Union, Domestic Partnership, Common Law Marriage or Separated) for Affirmative Answer on Relationship Union but Not in the U.S.			
B	20 - Relationship Status	b-20-14fdca-0	928	Country	dropdown		COUNTRY	for Spouse or Partner (if Marriage, Union, Domestic Partnership, Common Law Marriage or Separated) for Affirmative Answer on Relationship Union but Not in the U.S.			
B	20 - Relationship Status	b-20-1329bf-0	931	Do they live with you at the same address?	boolean			Spouse or Partner Lives Same Address			
B	20 - Relationship Status	b-20-b39046-0	935	Do they live in the U.S.?	boolean			Affirmative Answer on Spouse or Partner Lives Same Address Location.			
B	20 - Relationship Status	b-20-1e34d2-0	940	Street (include Apt #, Unit #, or Suite #, if applicable)	text			Affirmative Answer on Spouse or Partner Living Same Location in the U.S.			
B	20 - Relationship Status	b-20-1a0d40-0	942	City	text			Affirmative Answer on Spouse or Partner Living Same Location in the U.S.			
B	20 - Relationship Status	b-20-b63a0d-0	944	State or Territory	dropdown		STATE_OR_TERRITORY	Affirmative Answer on Spouse or Partner Living Same Location in the U.S.			
B	20 - Relationship Status	b-20-9b1807-0	946	ZIP Code	text			Affirmative Answer on Spouse or Partner Living Same Location in the U.S.			
B	20 - Relationship Status	b-20-1b1cbd-0	948	Is this a U.S. military installation?	boolean			Affirmative Answer on Spouse or Partner Living Same Location in the U.S.			
B	20 - Relationship Status	b-20-159151-0	952	What is the name of the U.S. military installation?	text			Affirmative Answer on Spouse or Partner Living Same Location on a Military Installation.			
B	20 - Relationship Status	b-20-1035d3-0	957	City	text			Affirmative Answer on Spouse or Partner Living Same Location not in the U.S.			
B	20 - Relationship Status	b-20-d603a2-0	959	Country	dropdown		COUNTRY	Affirmative Answer on Spouse or Partner Living Same Location not in the U.S.			
B	20 - Relationship Status	b-20-123622-0	961	Is this a U.S. military installation or U.S. diplomatic facility?	boolean			Affirmative Answer on Spouse or Partner Living Same Location not in the U.S.			
B	20 - Relationship Status	b-20-182f60-0	965	What is the name of the U.S. military installation or U.S. diplomatic facility?	text	Not Applicable (Text)		Affirmative Answer on Spouse or Partner Lives on a Military Installation.			
B	20 - Relationship Status	b-20-182810-0	968	What is the APO/FPO/DPO ZIP Code for the U.S. military installation or U.S. diplomatic facility?	text			Affirmative Answer on Spouse or Partner Lives on a Military Installation.			
B	20 - Relationship Status	b-20-1ee29a-0	971	What is their phone number?	ctry|num|ext|type	I Don't Know		Affirmative Answer on Spouse or Partner. Phone Number.	extra_chunks		
B	20 - Relationship Status	b-20-f3e377-0	976	What is their email address?	email_and_type	I Don't Know		Affirmative Answer on Spouse or Partner. Email Address.			
B	20 - Relationship Status	b-20-12a5c1-0	980	When did you legally separate?	mm/dd/yyyy	Estimated		Affirmative Spouse or Partner. Relationship Type as Separated. Details Question			
B	20 - Relationship Status	b-20-10e12f-0	983	Are the legal documents for your separation recorded in the U.S.?	boolean			Affirmative Spouse or Partner. Relationship Type as Separated. Details Question			
B	20 - Relationship Status	b-20-15f0c9-0	986	What is the name of the government office where your separation documents are recorded? (Do not use acronyms or abbreviations.)	text			Affirmative Spouse or Partner. Relationship Type as Separated. Details Question			
B	20 - Relationship Status	b-20-d2f33b-0	990	Street (include Apt #, Unit #, or Suite #, if applicable)	text			Affirmative Spouse or Partner. Relationship Type as Separated. Affirmative Answer on Separation Recorded in the U.S. Address.			
B	20 - Relationship Status	b-20-1cb768-0	992	City	text			Affirmative Spouse or Partner. Relationship Type as Separated. Affirmative Answer on Separation Recorded in the U.S. Address.			
B	20 - Relationship Status	b-20-18f8ba-0	994	State or Territory	dropdown		STATE_OR_TERRITORY	Affirmative Spouse or Partner. Relationship Type as Separated. Affirmative Answer on Separation Recorded in the U.S. Address.			
B	20 - Relationship Status	b-20-e0e75d-0	996	ZIP Code	text			Affirmative Spouse or Partner. Relationship Type as Separated. Affirmative Answer on Separation Recorded in the U.S. Address.			
B	20 - Relationship Status	b-20-1e4729-0	1000	City	text			Affirmative Spouse or Partner. Relationship Type as Separated. Separation Not Recorded in the U.S. Location.			
B	20 - Relationship Status	b-20-865ec7-0	1002	Country	dropdown		COUNTRY	Affirmative Spouse or Partner. Relationship Type as Separated. Separation Not Recorded in the U.S. Location.			
B	20 - Relationship Status	b-20-ca0897-0	1006	Last Name	text	Letter(s) Only		Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Details Questions.			
B	20 - Relationship Status	b-20-11524a-0	1009	First Name	text	Letter(s) Only		Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Details Questions.			
B	20 - Relationship Status	b-20-140dd5-0	1012	Middle Name	text	Letter(s) Only|No Middle Name		Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Details Questions.			
B	20 - Relationship Status	b-20-3743db-0	1016	Suffix	dropdown	None		Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Details Questions.			
B	20 - Relationship Status	b-20-1336ba-0	1019	What is their date of birth?	mm/dd/yyyy	Estimated		Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Details Questions.			
B	20 - Relationship Status	b-20-c53414-0	1022	Were they born in the U.S.? (The U.S. is defined as the 50 U.S. states, the District of Columbia, and the U.S. territories.)	boolean			Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Details Questions.			
B	20 - Relationship Status	b-20-1534e9-0	1027	City	text			Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Place of Birth in the U.S.			
B	20 - Relationship Status	b-20-13ff51-0	1029	County Or County Equivalent	text			Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Place of Birth in the U.S.			
B	20 - Relationship Status	b-20-100322-0	1031	State or Territory	dropdown		STATE_OR_TERRITORY	Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Place of Birth in the U.S.			
B	20 - Relationship Status	b-20-3e7e35-0	1035	City	text			Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Place of Birth Not in the U.S.			
B	20 - Relationship Status	b-20-1e53aa-0	1037	Country	dropdown		COUNTRY	Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Place of Birth Not in the U.S.			
B	20 - Relationship Status	b-20-178aba-0	1040	Provide country(ies) of citizenship. (Select all that apply.)	dropdown			Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Citizenship and Deceased Question.			
B	20 - Relationship Status	b-20-fc0839-0	1042	Is this person deceased?	boolean			Affirmative Spouse or Partner. Relationship Status as Divorced/Annulled. Former Spouse or Partner Citizenship and Deceased Question.			
